title,url,source,author,published_at,tags,summary
罗布·派克对生成式人工智能感到愤怒,https://skyview.social/?url=https%3A%2F%2Fbsky.app%2Fprofile%2Frobpike.io%2Fpost%2F3matwg6w3ic2s&viewtype=tree,https://hn.aimaker.dev,,,,
未处理照片的样子,https://maurycyz.com/misc/raw_photo/,https://hn.aimaker.dev,,,,
Go ahead  self-host Postgres,https://pierce.dev/notes/go-ahead-self-host-postgres#user-content-fn-1,hn_weekly,,,Go,
(comments),https://news.ycombinator.com/item?id=46336947,hn_weekly,,,,
Backing up Spotify,https://annas-archive.li/blog/backing-up-spotify.html,hn_weekly,,,,
(comments),https://news.ycombinator.com/item?id=46338339,hn_weekly,,,,
Show HN: Jmail – Google Suite for Epstein files,https://www.jmail.world,hn_weekly,,,,
(comments),https://news.ycombinator.com/item?id=46339600,hn_weekly,,,,
The Going Dark initiative or ProtectEU is a Chat Control 3.0 attempt,https://mastodon.online/@mullvadnet/115742530333573065,hn_weekly,,,,
(comments),https://news.ycombinator.com/item?id=46347080,hn_weekly,,,,
A guide to local coding models,https://www.aiforswes.com/p/you-dont-need-to-spend-100mo-on-claude,hn_weekly,,,,
(comments),https://news.ycombinator.com/item?id=46348329,hn_weekly,,,,
Flock Exposed Its AI-Powered Cameras to the Internet. We Tracked Ourselves,https://www.404media.co/flock-exposed-its-ai-powered-cameras-to-the-internet-we-tracked-ourselves/,hn_weekly,,,AI,
(comments),https://news.ycombinator.com/item?id=46355548,hn_weekly,,,,
Inside CECOT – 60 Minutes [video],https://archive.org/details/insidececot,hn_weekly,,,,
(comments),https://news.ycombinator.com/item?id=46361024,hn_weekly,,,,
Meta is using the Linux scheduler designed for Valve's Steam Deck on its servers,https://www.phoronix.com/news/Meta-SCX-LAVD-Steam-Deck-Server,hn_weekly,,,Linux,
(comments),https://news.ycombinator.com/item?id=46366998,hn_weekly,,,,
Fabrice Bellard Releases MicroQuickJS,https://github.com/bellard/mquickjs/blob/main/README.md,hn_weekly,,,,
(comments),https://news.ycombinator.com/item?id=46367224,hn_weekly,,,,
Some Epstein file redactions are being undone,https://www.theguardian.com/us-news/2025/dec/23/epstein-unredacted-files-social-media,hn_weekly,,,,
Vibium | Selenium 创始人新自动化工具,https://koala-oss.app/news/1516,https://koala-oss.app,,,,
witr | 进程追踪利器,https://koala-oss.app/news/1515,https://koala-oss.app,,,,
HTML2PNG | HTML直出图片服务,https://koala-oss.app/news/1512,https://koala-oss.app,,,,
picknplace.js | 排序交互新思路,https://koala-oss.app/news/1511,https://koala-oss.app,,,,
Gaming Couch | 轻量级 8 人小游戏平台,https://koala-oss.app/news/1510,https://koala-oss.app,,,,
Micro QuickJS | 嵌入式JS引擎,https://koala-oss.app/news/1509,https://koala-oss.app,,,,
Karpathy 眼中的 2025 LLM,https://koala-oss.app/news/1508,https://koala-oss.app,,,LLM,
Runme | 基于 Markdown 的 DevOps 工具,https://koala-oss.app/news/1507,https://koala-oss.app,,,,
pg_textsearch：Postgres 内嵌 BM25 搜索,https://koala-oss.app/news/1506,https://koala-oss.app,,,,
Agent Skills | 智能体的技能包标准,https://koala-oss.app/news/1505,https://koala-oss.app,,,,
Tangled | 去中心化社交 Git,https://koala-oss.app/news/1504,https://koala-oss.app,,,,
ty | 极速 Python 类型检查器,https://koala-oss.app/news/1503,https://koala-oss.app,,,Python,
Chiyuan Zhang | 张驰原,https://freemind.pluskid.org,https://morerss.com,,,,
订阅 685,https://morerss.com/Chiyuan%20Zhang%20%7C%20%E5%BC%A0%E9%A9%B0%E5%8E%9F,https://morerss.com,,,,
PH今日热榜 | 2025-12-30,https://decohack.com/producthunt-daily-2025-12-30/,https://decohack.com,,,,
PH今日热榜 | 2025-12-29,https://decohack.com/producthunt-daily-2025-12-29/,https://decohack.com,,,,
PH今日热榜 | 2025-12-28,https://decohack.com/producthunt-daily-2025-12-28/,https://decohack.com,,,,
PH今日热榜 | 2025-12-27,https://decohack.com/producthunt-daily-2025-12-27/,https://decohack.com,,,,
PH今日热榜 | 2025-12-26,https://decohack.com/producthunt-daily-2025-12-26/,https://decohack.com,,,,
PH今日热榜 | 2025-12-25,https://decohack.com/producthunt-daily-2025-12-25/,https://decohack.com,,,,
PH今日热榜 | 2025-12-24,https://decohack.com/producthunt-daily-2025-12-24/,https://decohack.com,,,,
PH今日热榜 | 2025-12-23,https://decohack.com/producthunt-daily-2025-12-23/,https://decohack.com,,,,
PH今日热榜 | 2025-12-22,https://decohack.com/producthunt-daily-2025-12-22/,https://decohack.com,,,,
apache/incubator-answer v1.7.1,https://github.com/apache/answer/releases/tag/v1.7.1,release_github,,,Apache,v1.7.1
apache/nuttx nuttx-12.12.0-RC0,https://github.com/apache/nuttx/releases/tag/nuttx-12.12.0-RC0,release_github,,,Apache,nuttx-12.12.0-RC0
apache/samza release-1.8.0-rc0,https://github.com/apache/samza/releases/tag/release-1.8.0-rc0,release_github,,,Apache,release-1.8.0-rc0
apache/superset 6.0.0,https://github.com/apache/superset/releases/tag/6.0.0,release_github,,,Apache,6.0.0
